SiteId,Treatment,N applied,N applications,N type,StartYr,EndYr,Annual.n2o,cumulative.n2o,Cumulative.start,Cumulative.end,crop.n2o,crop,Sample.method,Sample.number,sample.period,StartDate,EndDate,gapfilling.method,gapfilling.method.notes
AC0116_Herefordshire,Ammonium nitrate 180 kg N ha,180,NA,NA,2011,NA,1.033321185,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Ammonium nitrate 220 kg N ha and dicyandiamide 20 kg N ha,240,NA,NA,2011,NA,0.795651941,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Ammonium nitrate 240 kg N ha,240,NA,NA,2011,NA,0.910299806,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Ammonium nitrate 300 kg N ha,300,NA,NA,2011,NA,1.041079889,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Ammonium nitrate 60 kg N ha,60,NA,NA,2011,NA,0.911602165,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Broiler litter,217,NA,NA,2013,NA,3.907524177,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Broiler litter,217,NA,NA,2012,NA,3.907524177,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Cattle FYM,214,NA,NA,2012,NA,3.038609841,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Cattle slurry,95,NA,NA,2013,NA,2.311794972,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Cattle slurry,95,NA,NA,2012,NA,2.311794972,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Cattle slurry,95,NA,NA,2013,NA,2.311794972,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Cattle slurry,95,NA,NA,2012,NA,2.311794972,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Control,0,NA,NA,2012,NA,1.458490488,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Control,0,NA,NA,2011,NA,1.458490488,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Control,0,NA,NA,2013,NA,1.458490488,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Dicyandiamide 20 kg N ha,20,NA,NA,2011,NA,0.869342106,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Layer manure,116.5,NA,NA,2012,NA,2.655412502,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Layer manure,116.5,NA,NA,2013,NA,2.655412502,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Urea 220 kg N ha and dicyandiamide 20 kg N ha,240,NA,NA,2011,NA,0.936825519,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Herefordshire,Urea 240 kg N ha,240,NA,NA,2011,NA,0.98101656,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Cattle FYM,175,NA,NA,2012,NA,1.276010887,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Cattle slurry,56.5,NA,NA,2012,NA,1.109810722,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Cattle slurry,56.5,NA,NA,2013,NA,1.109810722,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Cattle slurry,56.5,NA,NA,2013,NA,1.109810722,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Cattle slurry,56.5,NA,NA,2012,NA,1.109810722,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Control,0,NA,NA,2013,NA,0.50501971,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Control,0,NA,NA,2012,NA,0.50501971,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Layer manure,236,NA,NA,2013,NA,1.677305354,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Layer manure,236,NA,NA,2012,NA,1.677305354,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Poultry litter,131,NA,NA,2013,NA,1.48268493,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Midlothian,Poultry litter,131,NA,NA,2012,NA,1.48268493,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Broiler litter,261,NA,NA,2011,NA,5.164938873,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Broiler litter,261,NA,NA,2012,NA,5.164938873,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Control,0,NA,NA,2012,NA,1.292337007,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Control,0,NA,NA,2011,NA,1.292337007,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Layer manure,246.5,NA,NA,2012,NA,3.773164197,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Layer manure,246.5,NA,NA,2011,NA,3.773164197,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Pig FYM,260.5,NA,NA,2012,NA,1.807604362,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Pig FYM,260.5,NA,NA,2011,NA,1.807604362,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Pig slurry,110,NA,NA,2011,NA,1.764602938,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Pig slurry,110,NA,NA,2011,NA,1.764602938,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Pig slurry,110,NA,NA,2012,NA,1.764602938,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Norfolk,Pig slurry,110,NA,NA,2012,NA,1.764602938,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Ammonium nitrate 160 kg N ha,160,NA,NA,2013,NA,1.886175253,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Ammonium nitrate 240 kg N ha,240,NA,NA,2013,NA,1.997159539,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Ammonium nitrate 294 kg N ha and dicyandiamide 26 kg N ha,320,NA,NA,2013,NA,2.967950187,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Ammonium nitrate 320 kg N ha,320,NA,NA,2013,NA,2.768018029,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Ammonium nitrate 400 kg N ha,400,NA,NA,2013,NA,3.652833626,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Ammonium nitrate 80 kg N ha,80,NA,NA,2013,NA,1.173381088,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Control,0,NA,NA,2013,NA,0.102331259,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Control,0,NA,NA,2013,NA,0.102331259,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Control,0,NA,NA,2013,NA,0.102331259,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Dung,792.6666667,NA,NA,2013,NA,1.451937691,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Dung,792.6666667,NA,NA,2013,NA,1.451937691,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Dung,792.6666667,NA,NA,2013,NA,1.451937691,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Synthetic urine,497,NA,NA,2013,NA,3.049154328,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Synthetic urine,497,NA,NA,2013,NA,3.049154328,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Synthetic urine,497,NA,NA,2013,NA,3.049154328,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Urea 294 kg N ha and dicyandiamide 26 kg N ha,320,NA,NA,2013,NA,0.485975285,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Urea 320 kg N ha,320,NA,NA,2013,NA,0.999898109,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Urine,488.3333333,NA,NA,2013,NA,3.522576756,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Urine,488.3333333,NA,NA,2013,NA,3.522576756,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Urine,488.3333333,NA,NA,2013,NA,3.522576756,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Urine and dicyandiamide,495,NA,NA,2013,NA,2.272592631,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Urine and dicyandiamide,495,NA,NA,2013,NA,2.272592631,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0116_Warwickshire,Urine and dicyandiamide,495,NA,NA,2013,NA,2.272592631,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Cambridgeshire,Ammonium nitrate 180 kg N ha and dicyandiamide 20 kg N ha,200,NA,NA,2012,NA,3.215053358,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Cambridgeshire,Ammonium nitrate 200 kg N ha,200,NA,NA,2012,NA,3.622403098,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Cambridgeshire,Ammonium sulphate nitrate 200 kg N ha,200,NA,NA,2012,NA,3.004011474,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Cambridgeshire,Ammonium sulphate nitrate and DMPP 200 kg N ha,200,NA,NA,2012,NA,2.862564768,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Cambridgeshire,Control,0,NA,NA,2012,NA,0.76193665,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Cambridgeshire,Urea 180 kg N ha and dicyandiamide 20 kg N ha,200,NA,NA,2012,NA,0.875498249,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Cambridgeshire,Urea 200 kg N ha,200,NA,NA,2012,NA,2.603223013,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Ammonium nitrate 100 kg N ha and dicyandiamide 20 kg N ha,120,NA,NA,2010,NA,0.509811184,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Ammonium nitrate 100 kg N ha and dicyandiamide 20 kg N ha,120,NA,NA,2011,NA,0.509811184,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Ammonium nitrate 120 kg N ha,120,NA,NA,2011,NA,0.723653903,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Ammonium nitrate 120 kg N ha,120,NA,NA,2010,NA,0.723653903,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Ammonium sulphate nitrate 120 kg N ha,120,NA,NA,2011,NA,0.27626558,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Ammonium sulphate nitrate and DMPP 120 kg N ha,120,NA,NA,2011,NA,-0.08170752,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Cattle slurry,174,NA,NA,2010,NA,1.749048157,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Cattle slurry,174,NA,NA,2011,NA,1.749048157,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Cattle slurry and dicyandiamide,174,NA,NA,2010,NA,1.121845168,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Cattle slurry and dicyandiamide,174,NA,NA,2011,NA,1.121845168,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Control,0,NA,NA,2010,NA,0.290703323,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Control,0,NA,NA,2012,NA,0.290703323,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Control,0,NA,NA,2011,NA,0.290703323,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Control,0,NA,NA,2011,NA,0.290703323,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Control,0,NA,NA,2012,NA,0.290703323,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Control,0,NA,NA,2010,NA,0.290703323,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Urea 100 kg N ha and dicyandiamide 20 kg N ha,120,NA,NA,2010,NA,0.454410621,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Urea 100 kg N ha and dicyandiamide 20 kg N ha,120,NA,NA,2011,NA,0.454410621,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Urea 120 kg N ha,120,NA,NA,2010,NA,0.829364051,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Urea 120 kg N ha,120,NA,NA,2011,NA,0.829364051,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Urine,417.5,NA,NA,2012,NA,2.177927244,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Urine,417.5,NA,NA,2012,NA,2.177927244,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Urine and dicyandiamide,417.5,NA,NA,2012,NA,0.26306889,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Urine and dicyandiamide,417.5,NA,NA,2012,NA,0.26306889,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Urine and pyrazole derivative,417.5,NA,NA,2012,NA,1.633424402,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Devon,Urine and pyrazole derivative,417.5,NA,NA,2012,NA,1.633424402,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Northumberland,Ammonium nitrate 140 kg N ha and dicyandiamide 20 kg N ha,160,NA,NA,2012,NA,1.679665891,NA,NA,NA,NA,Winter barley,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Northumberland,Ammonium nitrate 160 kg N ha,160,NA,NA,2012,NA,3.009828558,NA,NA,NA,NA,Winter barley,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Northumberland,Control,0,NA,NA,2012,NA,0.609628367,NA,NA,NA,NA,Winter barley,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Northumberland,Urea 140 kg N ha and dicyandiamide 20 kg N ha,160,NA,NA,2012,NA,1.317370397,NA,NA,NA,NA,Winter barley,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Northumberland,Urea 160 kg N ha,160,NA,NA,2012,NA,2.24607532,NA,NA,NA,NA,Winter barley,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Ammonium nitrate 100 kg N ha and dicyandiamide 20 kg N ha,120,NA,NA,2011,NA,0.839019962,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Ammonium nitrate 120 kg N ha,120,NA,NA,2011,NA,1.357604774,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Ammonium nitrate 140 kg N ha and dicyandiamide 20 kg N ha,160,NA,NA,2010,NA,0.390021629,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Ammonium nitrate 160 kg N ha,160,NA,NA,2010,NA,0.528102133,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Cattle slurry,126,NA,NA,2012,NA,0.788306661,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Cattle slurry,126,NA,NA,2011,NA,0.788306661,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Cattle slurry and dicyandiamide,126,NA,NA,2011,NA,0.655850897,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Cattle slurry and dicyandiamide,126,NA,NA,2012,NA,0.655850897,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Control,0,NA,NA,2011,NA,0.419407293,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Control,0,NA,NA,2012,NA,0.419407293,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Control,0,NA,NA,2011,NA,0.419407293,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Control,0,NA,NA,2010,NA,0.419407293,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Control,0,NA,NA,2011,NA,0.419407293,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Control,0,NA,NA,2011,NA,0.419407293,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Urea 100 kg N ha and dicyandiamide 20 kg N ha,120,NA,NA,2011,NA,0.220624405,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Urea 120 kg N ha,120,NA,NA,2011,NA,0.706904062,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Urea 140 kg N ha and dicyandiamide 20 kg N ha,160,NA,NA,2010,NA,0.268270638,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Urea 160 kg N ha,160,NA,NA,2010,NA,0.555058641,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Urine,556.5,NA,NA,2011,NA,2.173060214,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Urine,556.5,NA,NA,2011,NA,2.173060214,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Urine and dicyandiamide,556.5,NA,NA,2011,NA,1.6117668,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Urine and dicyandiamide,556.5,NA,NA,2011,NA,1.6117668,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Urine and pyrazole derivative,556.5,NA,NA,2011,NA,2.262452009,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
AC0213_Nottinghamshire,Urine and pyrazole derivative,556.5,NA,NA,2011,NA,2.262452009,NA,NA,NA,NA,Grassland,chamber,NA,NA,NA,NA,trapezoidal,NA
ES0115_Cheshire,Cattle slurry,113,NA,NA,2004,NA,1.719723704,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
ES0115_Cheshire,Control,0,NA,NA,2004,NA,0.99228789,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
ES0115_East Yorkshire,Control,0,NA,NA,2005,NA,0.412908479,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
ES0115_East Yorkshire,Pig slurry,48,NA,NA,2005,NA,0.526096188,NA,NA,NA,NA,Winter wheat,chamber,NA,NA,NA,NA,trapezoidal,NA
Tgas_Manitoba,annual,110,NA,granular urea,2006,2006,6.577181208,NA,NA,NA,NA,Maize,flux-gradient,204,365,1/1/2006,12/31/2006,linear interpolation,NA
Tgas_Manitoba,annual,0,NA,NA,2007,2007,3.416717511,NA,NA,NA,NA,Faba,flux-gradient,232,365,1/1/2007,12/31/2007,linear interpolation,NA
Tgas_Manitoba,annual,98,NA,granular urea,2008,2008,3.544844417,NA,NA,NA,NA,Spring Wheat,flux-gradient,234,366,1/1/2008,12/31/2008,linear interpolation,NA
Tgas_Manitoba,annual,146,NA,granular urea,2009,2009,6.812080537,NA,NA,NA,NA,Rapeseed,flux-gradient,179,365,1/1/2009,12/31/2009,linear interpolation,NA
Tgas_Manitoba,annual,98,NA,granular urea,2010,2010,6.641244661,NA,NA,NA,NA,Barley,flux-gradient,152,365,1/1/2010,12/31/2010,linear interpolation,NA
Tgas_Manitoba,annual,112,NA,anhydrous ammonia,2011,2011,4.95424039,NA,NA,NA,NA,Spring Wheat,flux-gradient,334,365,1/1/2011,12/31/2011,linear interpolation,NA
Tgas_Manitoba,annual,180,NA,anhydrous ammonia,2012,2012,19.09090909,NA,NA,NA,NA,Corn,flux-gradient,216,366,1/1/2012,12/31/2012,linear interpolation,NA
Tgas_Manitoba,annual,0,NA,NA,2013,2013,4.377669311,NA,NA,NA,NA,Soybean,flux-gradient,233,365,1/1/2013,12/31/2013,linear interpolation,NA
Tgas_Manitoba,annual,116,NA,anhydrous ammonia,2014,2014,4.142769982,NA,NA,NA,NA,Spring wheat,flux-gradient,271,365,1/1/2014,12/31/2014,linear interpolation,NA
Tgas_Manitoba,annual,0,NA,NA,2015,2015,2.8828554,NA,NA,NA,NA,Soybean,flux-gradient,257,365,1/1/2015,12/31/2015,linear interpolation,NA
Tgas_Manitoba,annual,168,NA,granular urea,2016,2016,15.24710189,NA,NA,NA,NA,Soybean,flux-gradient,193,366,1/1/2016,12/31/2016,linear interpolation,NA
Tgas_Manitoba,annual perennial,110,NA,granular urea,2006,2006,6.619890177,NA,NA,NA,NA,Maize,flux-gradient,188,365,1/1/2006,12/31/2006,linear interpolation,NA
Tgas_Manitoba,annual perennial,0,NA,NA,2007,2007,3.416717511,NA,NA,NA,NA,Faba,flux-gradient,224,365,1/1/2007,12/31/2007,linear interpolation,NA
Tgas_Manitoba,annual perennial,0,NA,NA,2008,2008,1.409395973,NA,NA,NA,NA,Alfalfa,flux-gradient,240,366,1/1/2008,12/31/2008,linear interpolation,NA
Tgas_Manitoba,annual perennial,0,NA,NA,2009,2009,1.067724222,NA,NA,NA,NA,Alfalfa,flux-gradient,171,365,1/1/2009,12/31/2009,linear interpolation,NA
Tgas_Manitoba,annual perennial,0,NA,NA,2010,2010,0.982306284,NA,NA,NA,NA,Alfalfa,flux-gradient,132,365,1/1/2010,12/31/2010,linear interpolation,NA
Tgas_Manitoba,annual perennial,0,NA,NA,2011,2011,0.021354484,NA,NA,NA,NA,Alfalfa,flux-gradient,334,365,1/1/2011,12/31/2011,linear interpolation,NA
Tgas_Manitoba,annual perennial,180,NA,anhydrous ammonia,2012,2012,31.32702868,NA,NA,NA,NA,Corn,flux-gradient,211,366,1/1/2012,12/31/2012,linear interpolation,NA
Tgas_Manitoba,annual perennial,0,NA,NA,2013,2013,4.377669311,NA,NA,NA,NA,Soybean,flux-gradient,233,365,1/1/2013,12/31/2013,linear interpolation,NA
Tgas_Manitoba,annual perennial,116,NA,anhydrous ammonia,2014,2014,4.847467968,NA,NA,NA,NA,Spring Wheat,flux-gradient,254,365,1/1/2014,12/31/2014,linear interpolation,NA
Tgas_Manitoba,annual perennial,0,NA,NA,2015,2015,2.669310555,NA,NA,NA,NA,Soybean,flux-gradient,249,365,1/1/2015,12/31/2015,linear interpolation,NA
Tgas_Manitoba,annual perennial,168,NA,granular urea,2016,2016,12.57779134,NA,NA,NA,NA,Soybean,flux-gradient,201,366,1/1/2016,12/31/2016,linear interpolation,NA
Cowan.grassland,EB_Notrh,140,NA,NA,2012,2012,NA,1.65,NA,NA,NA,grass,chamber,NA,175,2/16/2012,9/19/2012,GAM,NA
Cowan.grassland,EB_South,70,NA,NA,2012,2012,NA,2.14,NA,NA,NA,grass,chamber,NA,175,2/16/2012,9/19/2012,GAM,NA
GlyndonMN_USA,Control,0,NA,NA,2014,2014,NA,0.25,5/28/2014,8/25/2014,NA,Spring Wheat,static chamber,12,89,5/28/2014,8/25/2014,linear,NA
